,easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
88,79292.0,5300.0,0.08,0.027000000000000003,0.317,8567190.435,0.21427478276133985,0.7857252172386602,2208587.223520086,272.5773673667768
90,79437.0,5300.0,0.1,0.046,0.317,8553674.172,0.2145233934709452,0.7854766065290548,470135.5163294346,263.30058821159184
92,79582.0,5300.0,0.08,0.028999999999999998,0.317,8526692.42,0.2150156039288154,0.7849843960711846,1131098.7688953895,256.7430081901149
94,79728.0,5300.0,0.08,0.027000000000000003,0.317,8513227.655,0.2152592864295624,0.7847407135704376,582073.2359914973,351.5195422924984
96,79873.0,5300.0,0.08,0.026000000000000002,0.317,8486352.143,0.21574200685401648,0.7842579931459835,938224.9535622805,264.2212060348064
98,80018.0,5300.0,0.07,0.02,0.317,8472942.112,0.21598112280006965,0.7840188771999304,947066.3476361023,291.2247482377019
0,41700.0,99100.0,0.04,0.006,0.301,9391150.736,0.20642324205998505,0.793576757940015,957450.5253016802,269.73943059360147
2,41841.0,99100.0,0.03,0.004,0.301,9401124.957,0.20656112678300054,0.7934388732169995,377282.53581851814,352.04325607822165
4,41982.0,99100.0,0.03,0.002,0.3,9421399.932,0.2068437603209756,0.7931562396790244,89987.6923371162,300.2750280001232
6,42123.0,99100.0,0.03,0.004,0.3,9431697.372000001,0.20698849567932945,0.7930115043206706,771944.6064516626,289.6059154123653
8,42264.0,99100.0,0.04,0.008,0.299,9452603.904,0.20728476788001987,0.7927152321199802,909442.6468264495,311.0972606556117
10,42404.0,99100.0,0.03,0.004,0.299,9463209.708999999,0.20743628962366292,0.792563710376337,14033.167072324732,248.20492428959568
12,42545.0,99100.0,0.04,0.005,0.299,9473915.022,0.20759005794174226,0.7924099420582578,707039.7910574044,325.9635147063068
14,42686.0,99100.0,0.02,0.001,0.298,9495617.65,0.20790430110288166,0.7920956988971184,855784.940943829,297.32421558696245
16,42827.0,99100.0,0.04,0.006999999999999999,0.298,9506611.712000001,0.2080647586676368,0.7919352413323633,576533.2832915395,287.8897140112243
18,42968.0,99100.0,0.02,0.002,0.298,9528877.234,0.20839230054069835,0.7916076994593017,884144.9060109906,265.79072344410343
20,43109.0,99100.0,0.03,0.003,0.297,9540145.467,0.2085593659516436,0.7914406340483564,718159.3891862049,283.7993242691363
22,43250.0,99100.0,0.03,0.004,0.297,9551501.87,0.2087286146348459,0.7912713853651541,754059.2940026305,331.82304809738184
24,43391.0,99100.0,0.02,0.001,0.297,9574472.779,0.20907362109188052,0.7909263789081195,605531.5389741799,264.4563202616673
26,43531.0,99100.0,0.04,0.005,0.29600000000000004,9586084.09,0.2092493578442479,0.7907506421557521,726815.5169526035,209.65995274584589
28,43672.0,99100.0,0.02,0.001,0.29600000000000004,9609550.47,0.20960724388583646,0.7903927561141636,1013313.5029083207,251.0782505457671
30,43813.0,99100.0,0.02,0.002,0.29600000000000004,9621402.37,0.20978937059635386,0.7902106294036462,911552.8271659348,330.61266780446414
32,43954.0,99100.0,0.02,0.003,0.295,9645335.695,0.2101599330409654,0.7898400669590346,1124761.0732336482,284.29847950557115
34,44095.0,99100.0,0.02,0.001,0.295,9657413.977,0.2103483446792813,0.7896516553207187,485226.1594281204,298.1473344315018
36,44236.0,99100.0,0.03,0.003,0.295,9669564.582,0.2105388267855472,0.7894611732144527,1250334.464212807,337.15833958770264
38,44377.0,99100.0,0.04,0.009000000000000001,0.294,9694076.521,0.2109259515144608,0.7890740484855392,688422.4489036263,311.39519869783436
40,44518.0,99100.0,0.03,0.003,0.294,9706434.746,0.21112256809645888,0.7888774319035411,1184541.9058766954,373.071290670113
42,44659.0,99100.0,0.02,0.001,0.294,9731347.971,0.2115218428391935,0.7884781571608065,849241.1764966927,305.90999701724115
44,44799.0,99100.0,0.05,0.009000000000000001,0.294,9743899.891,0.21172447357099533,0.7882755264290047,959755.9634612376,283.250552536392
46,44940.0,99100.0,0.02,0.002,0.293,9756513.305,0.2119290812182196,0.7880709187817805,841041.1872527839,277.62800966313114
48,45081.0,99100.0,0.06,0.016,0.293,9781918.51,0.2123441699794056,0.7876558300205945,827166.4798477137,318.33008322675596
50,45222.0,99100.0,0.03,0.003,0.293,9794707.266,0.2125546219253295,0.7874453780746705,230861.84426119085,337.44598620463336
52,45363.0,99100.0,0.04,0.006,0.292,9820449.533,0.212981266491732,0.787018733508268,653559.7708212152,384.96654819496695
54,45504.0,99100.0,0.05,0.011000000000000001,0.292,9833400.044,0.21319742873617456,0.7868025712638255,661120.2340652321,271.1472607395613
56,45645.0,99100.0,0.02,0.002,0.292,9846401.484,0.2134154637194094,0.7865845362805906,788398.2797280848,261.0940669974944
58,45786.0,99100.0,0.04,0.006999999999999999,0.292,9872551.223,0.2138570890972275,0.7861429109027724,722684.7475733537,264.3293282026922
60,45926.0,99100.0,0.02,0.002,0.29100000000000004,9885696.577,0.21408064765074072,0.7859193523492592,378449.23776980327,233.04704079892375
62,46067.0,99100.0,0.02,0.001,0.29100000000000004,9912120.947,0.21453317563005486,0.7854668243699452,579023.9290809556,271.8302771522384
64,46208.0,99100.0,0.05,0.009000000000000001,0.29100000000000004,9925397.064,0.2147621122364464,0.7852378877635536,799409.4937384154,294.7580763920881
66,46349.0,99100.0,0.04,0.009000000000000001,0.29100000000000004,9938713.885,0.2149928084574136,0.7850071915425865,708755.304699779,281.7559454816409
68,46490.0,99100.0,0.05,0.008,0.29,9965463.936,0.21545941250550815,0.7845405874944918,512753.1317672726,208.4793078915504
70,46631.0,99100.0,0.01,0.0,0.29,9978894.34,0.21569528638333796,0.7843047136166621,975547.7388416585,252.21380992494514
72,46772.0,99100.0,0.03,0.003,0.29,10005858.911,0.21617209205166624,0.7838279079483338,952640.8950474572,353.1446530751731
74,46913.0,99100.0,0.04,0.006,0.29,10019390.312,0.21641298918385435,0.7835870108161457,667373.7802802027,294.6118285259982
76,47054.0,99100.0,0.03,0.006,0.289,10046544.512,0.21689968462978693,0.7831003153702131,598646.2743185059,309.4295684286332
78,47194.0,99100.0,0.05,0.012,0.289,10060164.612,0.21714544769925315,0.7828545523007469,388751.55777479743,209.01061162432592
80,47335.0,99100.0,0.04,0.005,0.289,10073811.599,0.2173927973649457,0.7826072026350543,641514.7605461268,284.84009578169366
82,47476.0,99100.0,0.05,0.006999999999999999,0.289,10101180.971,0.2178921851405792,0.7821078148594208,1271813.8544462072,323.39108057276866
84,47617.0,99100.0,0.04,0.006999999999999999,0.28800000000000003,10114900.756000001,0.21814418741885108,0.7818558125811489,602837.3014457475,271.29474881307016
86,47758.0,99100.0,0.04,0.008,0.28800000000000003,10142404.127,0.21865271877111064,0.7813472812288893,407344.24253005313,338.2174915660323
88,47899.0,99100.0,0.03,0.003,0.28800000000000003,10156185.196,0.2189092117169851,0.7810907882830149,694616.0823065235,367.5094191762358
90,48040.0,99100.0,0.04,0.006,0.28800000000000003,10169984.197999999,0.2191671653650186,0.7808328346349814,159582.51879674915,350.7629249073712
92,48181.0,99100.0,0.01,0.0,0.28800000000000003,10197631.132000001,0.21968738217621486,0.7803126178237851,861451.6415298097,307.4113467318496
94,48322.0,99100.0,0.05,0.008,0.287,10211476.665,0.21994960899999072,0.7800503910000093,795233.7346715829,247.91824034208955
96,48462.0,99100.0,0.05,0.009000000000000001,0.287,10239205.982,0.22047820856716185,0.7795217914328382,1660919.4314739085,345.2895724658408
98,48603.0,99100.0,0.03,0.002,0.287,10253087.463,0.22074454494093465,0.7792554550590653,945105.0681512898,314.000251820436
0,69000.0,81100.0,0.06,0.016,0.34600000000000003,10096160.504,0.1621801918760878,0.8378198081239122,206065.10360807934,309.3963142742292
1,69089.0,81100.0,0.06,0.012,0.34600000000000003,10104980.486,0.16231931919164524,0.8376806808083548,233239.0755378436,251.29396404941357
2,69178.0,81100.0,0.04,0.005,0.34600000000000003,10113622.815,0.16244821413124,0.83755178586876,633101.4732517693,266.5013479970621
3,69267.0,81100.0,0.06,0.012,0.34600000000000003,10122086.594,0.1625668545459078,0.8374331454540922,1310801.0344077796,293.33472632609295
4,69356.0,81100.0,0.06,0.009000000000000001,0.34600000000000003,10130370.976,0.16267522068852788,0.8373247793114721,453158.677822987,276.56139258447826
5,69445.0,81100.0,0.06,0.009000000000000001,0.34600000000000003,10130370.976,0.16267522068852788,0.8373247793114721,919989.2452002877,224.22401981338288
6,69534.0,81100.0,0.05,0.009000000000000001,0.34600000000000003,10138475.159,0.16277329522948628,0.8372267047705138,1237168.8183343192,331.0512731013511
7,69623.0,81100.0,0.05,0.013000000000000001,0.34600000000000003,10146398.391,0.16286106327067254,0.8371389367293275,712956.6137537585,342.7593043046862
8,69712.0,81100.0,0.06,0.011000000000000001,0.34600000000000003,10154139.968,0.1629385123573692,0.8370614876426308,672267.0577994924,236.74134717683742
9,69801.0,81100.0,0.04,0.006,0.34600000000000003,10161699.234,0.16300563248837344,0.8369943675116266,359969.1065046122,291.4104885355252
10,69890.0,81100.0,0.03,0.004,0.34700000000000003,10169075.583999999,0.16306241612417047,0.8369375838758295,538196.524714077,232.32062324217233
11,69979.0,81100.0,0.05,0.008,0.34700000000000003,10176268.458999999,0.16310885819329773,0.8368911418067022,1105059.8032512113,349.687600559295
12,70068.0,81100.0,0.03,0.003,0.34700000000000003,10183277.351,0.1631449560965894,0.8368550439034106,845679.8333035166,304.0786901281683
13,70157.0,81100.0,0.05,0.01,0.34700000000000003,10190101.801,0.16317070970953398,0.8368292902904659,1375477.2688066093,249.18316926016732
14,70246.0,81100.0,0.05,0.01,0.34700000000000003,10190101.801,0.16317070970953398,0.8368292902904659,464736.9283461646,285.3458322570258
15,70335.0,81100.0,0.06,0.012,0.34700000000000003,10196741.398,0.16318612138264435,0.8368138786173557,640344.7957274832,312.23646169942367
16,70424.0,81100.0,0.04,0.006,0.34700000000000003,10203195.782,0.16319119593996545,0.8368088040600346,1178413.5027000657,254.2141270437468
17,70513.0,81100.0,0.06,0.016,0.34700000000000003,10209464.637,0.16318594067550465,0.8368140593244954,1102770.3528559622,289.4796231971548
18,70602.0,81100.0,0.06,0.013999999999999999,0.34700000000000003,10215547.702,0.16317036534783366,0.8368296346521664,710880.0063948685,365.7311588808021
19,70691.0,81100.0,0.06,0.01,0.34700000000000003,10221444.758,0.16314448217263802,0.8368555178273621,393816.474013601,282.83044678179834
20,70780.0,81100.0,0.08,0.023,0.34700000000000003,10227155.636,0.16310830581358596,0.8368916941864141,881087.2334940444,229.5864140647736
21,70869.0,81100.0,0.04,0.006999999999999999,0.34700000000000003,10232680.216,0.16306185337109047,0.8369381466289095,589852.5315323123,340.1103958108792
22,70958.0,81100.0,0.06,0.013999999999999999,0.34700000000000003,10238018.424,0.16300514436952082,0.8369948556304792,741224.6026103337,297.0263583808633
23,71047.0,81100.0,0.06,0.013999999999999999,0.34700000000000003,10238018.424,0.16300514436952082,0.8369948556304792,1276047.3247730015,197.9564600263332
24,71136.0,81100.0,0.04,0.008,0.34700000000000003,10243170.229,0.16293820074227894,0.8370617992577211,1210626.098302233,356.6584090635654
25,71225.0,81100.0,0.04,0.005,0.34700000000000003,10248135.651,0.16286104681559144,0.8371389531844086,453839.81536133174,378.3177874857007
26,71314.0,81100.0,0.04,0.006,0.34700000000000003,10252914.752,0.16277370929016322,0.8372262907098368,707607.5394562429,299.57073262806705
27,71403.0,81100.0,0.08,0.026000000000000002,0.34700000000000003,10257507.639,0.16267621722156464,0.8373237827784353,977564.6221324896,316.1601499135399
28,71492.0,81100.0,0.04,0.005,0.34700000000000003,10261914.463,0.16256860199875658,0.8374313980012434,581070.1066109021,322.63940323415943
29,71582.0,81100.0,0.03,0.003,0.34700000000000003,10266135.419,0.16245089732133994,0.83754910267866,676113.5095938328,289.2125570968528
30,71671.0,81100.0,0.04,0.008,0.34700000000000003,10270170.742,0.1623231391752434,0.8376768608247566,1064200.7238309877,329.676865601406
31,71760.0,81100.0,0.04,0.006999999999999999,0.34700000000000003,10274020.712000001,0.16218536580701234,0.8378146341929876,302626.8883248859,318.4455723424474
32,71849.0,81100.0,0.04,0.006999999999999999,0.34700000000000003,10274020.712000001,0.16218536580701234,0.8378146341929876,634180.4776634369,329.9131637422128
33,71938.0,81100.0,0.05,0.009000000000000001,0.34600000000000003,10277685.646,0.1620376176967663,0.8379623823032337,1353327.189215041,249.68269941779445
34,72027.0,81100.0,0.04,0.005,0.34600000000000003,10281165.902,0.16187993753021307,0.8381200624697869,605708.4686244598,338.13298586522683
35,72116.0,81100.0,0.04,0.008,0.34600000000000003,10284461.88,0.16171237016901271,0.8382876298309873,1273067.3022343966,282.99183079589994
36,72205.0,81100.0,0.05,0.008,0.34600000000000003,10287574.012,0.1615349626204941,0.838465037379506,330447.5669382769,333.5761705804797
37,72294.0,81100.0,0.04,0.005,0.34600000000000003,10290502.773,0.16134776400607267,0.8386522359939274,703328.6826488965,378.85484079535
38,72383.0,81100.0,0.05,0.012,0.34600000000000003,10293248.669,0.16115082552907614,0.8388491744709239,595454.9643456832,296.78588193323554
39,72472.0,81100.0,0.05,0.011000000000000001,0.34600000000000003,10295812.245,0.16094420044117932,0.8390557995588207,927840.2677838544,323.34532219345385
40,72561.0,81100.0,0.07,0.018000000000000002,0.34600000000000003,10298194.078,0.16072794400875598,0.839272055991244,369634.81797040795,198.23006266136397
41,72650.0,81100.0,0.07,0.018000000000000002,0.34600000000000003,10298194.078,0.16072794400875598,0.839272055991244,610121.6025543718,394.9838550972931
42,72739.0,81100.0,0.04,0.008,0.34600000000000003,10300394.777999999,0.1605021134779517,0.8394978865220483,623558.0549401445,290.4807193524145
43,72828.0,81100.0,0.05,0.009000000000000001,0.34600000000000003,10302414.988,0.1602667680394108,0.8397332319605892,504951.6245074746,238.59340260478137
44,72917.0,81100.0,0.07,0.024,0.34600000000000003,10304255.382000001,0.16002196879254904,0.839978031207451,1226953.7037594488,328.26615688413625
45,73006.0,81100.0,0.03,0.002,0.34600000000000003,10305916.662999999,0.15976777870913605,0.8402322212908641,268431.7939983713,276.92205498145813
46,73095.0,81100.0,0.04,0.006,0.34600000000000003,10307399.563,0.1595042625966708,0.8404957374033292,617191.0550541619,321.66082385970384
47,73184.0,81100.0,0.04,0.005,0.34600000000000003,10308704.843,0.15923148706134602,0.8407685129386542,262496.94318553875,404.92095951207847
48,73273.0,81100.0,0.05,0.01,0.34600000000000003,10309833.291000001,0.15894952047086958,0.8410504795291305,1055166.930375122,228.6683293427361
49,73362.0,81100.0,0.04,0.006,0.34600000000000003,10310785.72,0.15865843291700246,0.8413415670829976,959971.791676789,249.2336582402832
50,73451.0,81100.0,0.04,0.006,0.34600000000000003,10311562.968,0.15835829617805322,0.8416417038219468,210216.6245779801,192.6300863316169
51,73540.0,81100.0,0.04,0.006,0.34600000000000003,10311562.968,0.15835829617805322,0.8416417038219468,1032053.8779851616,272.29658008090604
52,73629.0,81100.0,0.04,0.006999999999999999,0.345,10312165.897,0.15804918368141305,0.8419508163185869,850194.6484375941,332.6438159204697
53,73718.0,81100.0,0.04,0.006,0.345,10312595.393,0.1577311704659095,0.8422688295340905,612765.7065639807,351.8213183772797
54,73807.0,81100.0,0.05,0.011000000000000001,0.345,10312852.362,0.15740433314445335,0.8425956668555467,392048.54880409775,262.74472491534783
55,73896.0,81100.0,0.04,0.006999999999999999,0.345,10312937.734,0.1570687498666769,0.8429312501333229,958248.9124462858,302.1428664009956
56,73985.0,81100.0,0.04,0.008,0.345,10312852.456,0.15672450028189802,0.8432754997181021,370853.9579171572,310.8387858546066
57,74074.0,81100.0,0.03,0.003,0.345,10312597.496,0.1563716655022104,0.8436283344977896,668765.5614360877,261.27210577663016
59,74252.0,81100.0,0.07,0.018000000000000002,0.345,10311582.491,0.1556405719012828,0.8443594280987172,351154.520615861,281.93676947783365
60,74341.0,81100.0,0.07,0.018000000000000002,0.345,10311582.491,0.1556405719012828,0.8443594280987172,827056.0959499516,286.03467148976506
61,74430.0,81100.0,0.05,0.006999999999999999,0.345,10310824.469,0.15526248229074938,0.8447375177092507,709285.5910636443,343.4896125019094
62,74519.0,81100.0,0.06,0.011000000000000001,0.345,10309900.81,0.15487614583552142,0.8451238541644785,569781.3210323381,300.7540917667303
63,74608.0,81100.0,0.05,0.009000000000000001,0.344,10308812.563,0.1544816504204719,0.8455183495795281,1265407.0775350465,364.54521496095276
64,74697.0,81100.0,0.04,0.006,0.344,10307560.795,0.15407908517978516,0.8459209148202149,1075322.280777229,244.15379060757482
65,74786.0,81100.0,0.05,0.01,0.344,10306146.582,0.1536685404629966,0.8463314595370034,709332.2973059431,319.8471792253988
66,74875.0,81100.0,0.04,0.006999999999999999,0.344,10304571.017,0.15325010780151194,0.8467498921984881,652348.7017998949,225.10616824412426
67,74964.0,81100.0,0.03,0.004,0.344,10302835.2,0.15282387987578355,0.8471761201242165,370549.0945233441,411.495694521393
68,75053.0,81100.0,0.06,0.015,0.344,10300940.247000001,0.15238995048320747,0.8476100495167925,941046.88728582,243.3709301464954
69,75142.0,81100.0,0.06,0.015,0.344,10300940.247000001,0.15238995048320747,0.8476100495167925,295041.5051456086,329.3459127283997
70,75231.0,81100.0,0.06,0.012,0.344,10298887.282,0.15194841450630375,0.8480515854936963,764866.9401781996,293.72444540426534
71,75320.0,81100.0,0.04,0.005,0.344,10296677.44,0.15149936788186055,0.8485006321181394,1053024.473319807,255.83223532354026
72,75409.0,81100.0,0.05,0.011000000000000001,0.344,10294311.864,0.15104290757053646,0.8489570924294636,956269.0424302508,288.3835365426781
73,75498.0,81100.0,0.04,0.009000000000000001,0.34299999999999997,10291791.707,0.15057913152719613,0.8494208684728038,246866.917072752,258.34731133000923
74,75587.0,81100.0,0.05,0.01,0.34299999999999997,10289118.13,0.15010813867184197,0.849891861328158,574329.9874313631,292.98848704951814
